"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1876084103424204866","Mon Jan 06 23:59:18 +0000 2025","0","@Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @IrawanRommi @DarekaRendy @jatmiko99604253 Rajelass ngapain bikin sekolah. Sd negri aja belom bener. Kalo dah bener gada tu yangabisa sekolah. Negara apa si lawaksemua kemaren sty dipcat juga. Tiap ada orang bener ga bertahan lama","1876418296712765543","","Ndons_Back","in","Prembun, Indonesia","0","0","0","https://x.com/anginribut_/status/1876418296712765543","1060374746796187649","anginribut_"
"1876418257097568262","Mon Jan 06 23:59:09 +0000 2025","0","STY jg begini lagi awokawok","1876418257097568262","","","in","","0","0","0","https://x.com/gaongaoff/status/1876418257097568262","1366697772917792768","gaongaoff"
"1876129901096632657","Mon Jan 06 23:59:08 +0000 2025","0","@PSSI @TimnasIndonesia Terima kasih STY Selamat Tinggal Pildun kembali ke era zaman Batu...","1876418255776362955","","PSSI","in","Kota jayapura, Papua","0","0","0","https://x.com/Djecuza99/status/1876418255776362955","1781275623518085120","Djecuza99"
"1876418247228285338","Mon Jan 06 23:59:06 +0000 2025","0","udah mah sty out malah dapet kabar ginian lagi","1876418247228285338","","","in","Jakarta Timur, DKI Jakarta","0","0","0","https://x.com/byonexnomercy/status/1876418247228285338","1551941537977667584","byonexnomercy"
"1876311652473479549","Mon Jan 06 23:58:48 +0000 2025","0","@crocell_bestboy Kepo deh apa ya yg bikin mrk keburu buru gt ngekick nya? Takut abis kualifikasi sty makin bagus jd gaada alasan lg?","1876418169780457899","","crocell_bestboy","in","ness/nessie","0","1","0","https://x.com/gcfushi/status/1876418169780457899","1922714713","gcfushi"
"1876418169243648052","Mon Jan 06 23:58:48 +0000 2025","0","Liat saja nanti jika indo kalah lawan Bahrain di GBK. Geliat supporter indo akn sperti apa nnti. Dgn kehilangan coach sty supporter NGAMUK !!! Smoga TDK terulang sprti Kanjuruhan!!!","1876418169243648052","","","in","","0","0","0","https://x.com/Jahidinjakarta/status/1876418169243648052","1777308461434650625","Jahidinjakarta"
"1876418168274755799","Mon Jan 06 23:58:48 +0000 2025","0","Gue emang ngga ngerti bola tapi denger STY di pecat kok sedih ya","1876418168274755799","","","in","","0","0","0","https://x.com/jjhheeuun/status/1876418168274755799","1531838050694594562","jjhheeuun"
"1876418156610408794","Mon Jan 06 23:58:45 +0000 2025","0","Zzzz Ada lagi berita coach sty dipecat Bener bener dh ni negara","1876418156610408794","","","in","South Down, South Africa","0","0","0","https://x.com/ayamkqecap/status/1876418156610408794","612392189","ayamkqecap"
"1876246242394804660","Mon Jan 06 23:58:39 +0000 2025","0","@anitaiflaatid G jelas mecat nya karena apa juga bukan hal yang krusial. Anggaplah STY gagal carilah momen saat kita selesai qwc dlu tinggal 4 pertandingan sisa aja kok","1876418131784307098","","anitaiflaatid","in","","0","0","0","https://x.com/Yudhamaru/status/1876418131784307098","86273497","Yudhamaru"
"1876418107960651821","Mon Jan 06 23:58:33 +0000 2025","0","WKWKW STY NATALAN BANG STY PUNYA KELUARGA DIA BEGAUL SM KELUARGANYA","1876418107960651821","","","in","","0","0","0","https://x.com/shibalsekkii/status/1876418107960651821","1630572674","shibalsekkii"
"1876396409047691470","Mon Jan 06 23:58:33 +0000 2025","0","@thedark_shit @gilabola_ina Patrick Kluivert kan paling sering jadi assisten LVG. Ya bisalah belajar taktik dari beliau. Kalo LVG dan STY kalo disatuin ga bisa kyak air dan minyak. Filosofi sepakbola nya aja beda. Yg jadi menyerang yg satunya lagi defense counter.","1876418105645404182","","thedark_shit","in","","0","0","0","https://x.com/won9koplax69/status/1876418105645404182","1499344555325669377","won9koplax69"
"1876147095088066597","Mon Jan 06 23:58:25 +0000 2025","0","@TimnasIndonesia @PSSI Saohagölö Coach STY Ujung2nya Duwit! 1. Agen gak dapat fee 20% potongan kontrak ST* yang baru. 2. Dengan pelatih baru siapa aja bakal dapat Fresh Cash. walau dalam evaluasi kinerja dan target prestasi ada beberapa hal dijadikan bahan untuk pemecatan . ","1876418073282179147","","TimnasIndonesia","in","","0","0","0","https://x.com/er1khs4vu/status/1876418073282179147","1544833301256384512","er1khs4vu"
"1876143480592032238","Mon Jan 06 23:58:22 +0000 2025","3","@anitaiflaatid Mau nya apa sih ini si paling hebat atur strategi STY itu saya rasa sudah memberikan angin segar di Persepakbolaan Indonesia . Saya pribadi sudah hambar sekali ngeliat timnas tanpa STY. #MatikanTv dan tak bergairah nonton Timnas lagi.","1876418061684908386","","anitaiflaatid","in","Balikpapan Selatan, Indonesia","0","0","0","https://x.com/rifkiskm/status/1876418061684908386","233796103","rifkiskm"
"1876176971669151837","Mon Jan 06 23:58:20 +0000 2025","0","@seputarit1 @Blue_buxss @imeesatoru @F0urTeen14 @firzieidris Sty mah gaperlu diselamatkan mas.. dia di pecat jg dpt puluhan miliyar abis itu banyak club club ngantri wkwk...","1876418052369297609","","seputarit1","in","","0","0","0","https://x.com/MzAlmc/status/1876418052369297609","1818383881617190912","MzAlmc"
"1876418042617597989","Mon Jan 06 23:58:18 +0000 2025","0","Anjjjjhh malah pada ngomongin sty kan sedih lagi gweh","1876418042617597989","","","in","","0","0","0","https://x.com/woytristan/status/1876418042617597989","1350648117591306242","woytristan"
"1876324967819985085","Mon Jan 06 23:58:13 +0000 2025","0","@IlhamHelmy56142 @Fufureya_48 @idextratime @marca Haa? Kalah CV menurut mu? Latih belanda barca arab dimata elu masih bagusan sty?sty kalau dibandingkan rijkaad ya jauh lah","1876418022505922896","","IlhamHelmy56142","in","","0","0","0","https://x.com/nczty5/status/1876418022505922896","1573183661968478209","nczty5"
"1876147095088066597","Mon Jan 06 23:58:12 +0000 2025","0","@tukang_galon07 @txtdrjohn @TimnasIndonesia @PSSI Selama dilatih sty pringkat fifa naik ap turun..? Pengikut towel nih pasti..","1876418019238506771","","tukang_galon07","in","","0","0","0","https://x.com/MohamadRiwanto/status/1876418019238506771","1301494901620707331","MohamadRiwanto"
"1876236315119009985","Mon Jan 06 23:58:06 +0000 2025","0","@pfpx_ @unmagnetism Lah berarti mayoritas timnas sty bukan timnas indo ","1876417992084574705","","pfpx_","in","Bandung - Milano","0","0","0","https://x.com/jemangggg/status/1876417992084574705","99047675","jemangggg"
"1876417973193478307","Mon Jan 06 23:58:01 +0000 2025","0","Rasanya udah cape banget sama doi ditambah kabar STY dipecat. Asli uring-uringan kemarin tuuuuhhh","1876417973193478307","","","in","Mojokerto","0","0","0","https://x.com/rezaazp/status/1876417973193478307","1095210901651652608","rezaazp"
"1876417945649463473","Mon Jan 06 23:57:55 +0000 2025","0","Ya gak pa2 diganti STY kalau Indonesia tak masuk piala dunia Erick Thohir harus mundur","1876417945649463473","","","in","","0","0","0","https://x.com/PondetPondet5/status/1876417945649463473","1429778994489020423","PondetPondet5"
"1876417938326221004","Mon Jan 06 23:57:53 +0000 2025","0","Jadi tren dan sentimen populer netizen ke STY teh gimana biar ga dirujak? Mau nyocokin stance nih.","1876417938326221004","","","in","Tokyo","0","0","0","https://x.com/haekaladzani/status/1876417938326221004","74313932","haekaladzani"
"1876399491521347898","Mon Jan 06 23:57:52 +0000 2025","0","@punditgagal dari kemaren galauin coach sty","1876417935813865697","","punditgagal","in","⠻⠿⣷⣤⣾⣿⠦⠀⠀ Memoir;   𓂃 ࣪˖ ✿ֵࠡ.ુ  Belletic 
⠀⠀⣼⡟⠀⠻⣷⡄⠀ kindergatten  ballet  shoes 
⠀⠜⠛⠁⠀⠀⠹⡇⠀ The Dancing Princess. ୭₊ 𐚈","0","0","0","https://x.com/swanlakqes/status/1876417935813865697","1541555222891204608","swanlakqes"
"1876417927450378672","Mon Jan 06 23:57:50 +0000 2025","0","Tauk ambil keputusan gak rembuk SM pemainnya jg sty udh berjasa bgt loh demi Indonesia kyk ayah sama anak dia rela protes demi indonrela nangis apapun dia lakukan seluruh fans timnas saat ini gak nafsu makan gak ada tenaga buat ngapa ngapain","1876417927450378672","","","in","","0","0","0","https://x.com/yeagerlope/status/1876417927450378672","1612409319957606400","yeagerlope"
"1876417924539535589","Mon Jan 06 23:57:50 +0000 2025","0","Pertanyaan penting seberapa kualitas calon pengganti STY","1876417924539535589","","","in","Jakarta, Indonesia","0","0","0","https://x.com/LayarPixel/status/1876417924539535589","72466001","LayarPixel"
"1876417893497450719","Mon Jan 06 23:57:42 +0000 2025","0","sty diganti patrick wanggai?","1876417893497450719","","","in","Karawang-Bandung","0","0","0","https://x.com/naufalahsan/status/1876417893497450719","298993524","naufalahsan"
"1876417754242470385","Mon Jan 06 23:57:09 +0000 2025","0","ditengah kegaduhan sty dipecat kasus polisi wota ya tetep bahas fantasynya","1876417754242470385","","","in","","0","0","0","https://x.com/valentnicholas/status/1876417754242470385","291682125","valentnicholas"
"1876394501184639374","Mon Jan 06 23:57:09 +0000 2025","0","@DoankWarto mungkin ... tapi kekurangan sty hanya sedikit soal bahasa ... tapi klo liat hasilnya oke2 saja ...","1876417754120802312","","DoankWarto","in","Kota Bandung","0","0","0","https://x.com/Maulana90458814/status/1876417754120802312","1390499869236731906","Maulana90458814"
"1876328577118896638","Mon Jan 06 23:56:59 +0000 2025","0","@KevinDiks_ Terima kasih STY Selamat Tinggal Pildun.....","1876417712320372940","","KevinDiks_","in","Kota jayapura, Papua","0","0","0","https://x.com/Djecuza99/status/1876417712320372940","1781275623518085120","Djecuza99"
"1876417702019072070","Mon Jan 06 23:56:56 +0000 2025","0","Cpba tanya aja @erickthohir kenapa pecat STY dan milih ambassador judol... Ada yang target gacor bertaruh make Timnas Indonesia???","1876417702019072070","","","in","Jakarta","0","0","0","https://x.com/welanu/status/1876417702019072070","146423810","welanu"
"1876195319706456575","Mon Jan 06 23:55:09 +0000 2025","0","@hasyimmah Pdhal PSSI tadinya MASIH DARI DUNIA ANTAH BERANTAH (wong diASTENG ajaaa ngg ada ppnya) SEKARANG BARU MULAI PUNYA PRESTASI yang MENTERENG (ehhh ternyata ohhh ternyata nasib-MU STY sing SABAR yooo lehhh) ... ???.","1876417251064328280","","hasyimmah","in","","0","0","0","https://x.com/marshelMARDINA1/status/1876417251064328280","1611257704357703681","marshelMARDINA1"
"1876275930706170255","Mon Jan 06 23:54:59 +0000 2025","9","@kapulagaoreo Fix STY di pecat emang ada urusan pribadi antara orang PSSI sama STY","1876417209423286303","","kapulagaoreo","in","","0","3","0","https://x.com/marimo_op212/status/1876417209423286303","1604419667699064832","marimo_op212"
"1876246858345095350","Mon Jan 06 23:54:51 +0000 2025","0","@ernestprakasa Bosss : Issue apa yg bisa mengalihkan kasus OOCRP??? Anak Buah : Ada pak. Pecat STY.","1876417174392434811","","ernestprakasa","in","","0","0","0","https://x.com/PurwandiB/status/1876417174392434811","1245602023564693505","PurwandiB"
"1876164296637632788","Mon Jan 06 23:54:50 +0000 2025","0","@AshbenYgMahaEsa @Fiqry_Ahmad @GOAL_ID Lah terus kalau ganti pelatih eropa ada jaminan masuk ke piala dunia gitu? kalau ga ada + target masih sama kaya STY ngapain ganti pelatih ditengah kompetisi?","1876417170563027044","","AshbenYgMahaEsa","in","Purbalingga, Indonesia","0","0","0","https://x.com/NYGRH/status/1876417170563027044","784894399708667904","NYGRH"
"1876417077604659259","Mon Jan 06 23:54:28 +0000 2025","0","Semoga sty tahu kalau beliau dicintai sama masyarakat Indonesia ️","1876417077604659259","","","in","","0","0","0","https://x.com/burvbery/status/1876417077604659259","864019748643721217","burvbery"
"1876417067303514379","Mon Jan 06 23:54:25 +0000 2025","0","Pagi2 sedih mikirin sty ","1876417067303514379","","","in","Indonesia","0","0","0","https://x.com/arekanyas/status/1876417067303514379","1641898099","arekanyas"
"1876280163031511442","Mon Jan 06 23:54:25 +0000 2025","0","@dhihadz44 @Bola_Jakarta Gak ada bedanya donk sama STY yg dicari @PSSI kan pelatih yg bisa diatur federasi &amp; mafianya ","1876417065252491394","","dhihadz44","in","Jog","0","0","0","https://x.com/arXa_d/status/1876417065252491394","107624374","arXa_d"
"1876276512980336918","Mon Jan 06 23:54:22 +0000 2025","0","@DaniPudlian @The_RedsIndo Komisi 10 emang bidang olahraga mas jadi emang itu tugas mereka. Karena pementasan sty ini bikin gaduh.","1876417054728991008","","DaniPudlian","in","","0","0","0","https://x.com/wkurniawan609/status/1876417054728991008","2659188162","wkurniawan609"
"1876211384394125511","Mon Jan 06 23:54:21 +0000 2025","0","@idextratime @FabrizioRomano Selamat dn terima kasih STY SELAMAT TINGGAL PILDUN...","1876417050551459927","","idextratime","in","Kota jayapura, Papua","0","0","0","https://x.com/Djecuza99/status/1876417050551459927","1781275623518085120","Djecuza99"
"1876232349480009949","Mon Jan 06 23:54:20 +0000 2025","1","@Ridhoka10 @MonkeesMassive @munandar20ra @gilabola_ina STY dikasih pemain seadanya babak belur di AFF bisa apa apa Thomas doll pake pemain muda dan jarang full tim bisa peringkat 2 di musim pertamanya.klo skuad apple to apple gua yakin bagusan Thomas doll skema nya.","1876417046340321453","","Ridhoka10","in","","0","1","0","https://x.com/JuniwanFirza/status/1876417046340321453","1456288684106346496","JuniwanFirza"
"1876417028623622581","Mon Jan 06 23:54:16 +0000 2025","6","STY Tak Lagi Jadi Pelatih Timnas Begini Respons Jokowi https://t.co/7fV2fujsI3","1876417028623622581","","","in","Indonesia","3","48","2","https://x.com/rmol_id/status/1876417028623622581","990237626","rmol_id"
"1876417015285756215","Mon Jan 06 23:54:13 +0000 2025","0","Kalo STY mundur mending Bung Towel aja yang jadi ketum PSSI buat gantiin ET. Beres dah ","1876417015285756215","","","in","Bekasi Utara, Indonesia","0","0","0","https://x.com/BriantAditya/status/1876417015285756215","930080998355648512","BriantAditya"
"1876417013255749779","Mon Jan 06 23:54:12 +0000 2025","0","Bukan fans bola tapi liat berita STY dipecat ikut sedih .. Pasti nyesek bgt sih ya jadi beliau","1876417013255749779","","","in","","0","0","0","https://x.com/gwualy/status/1876417013255749779","1136174360136302592","gwualy"
"1876241943325532350","Mon Jan 06 23:54:09 +0000 2025","1","@edwinsdinata Gpp punya track record buruk dulunya asal perbaiki n di momen ini harusnya dh punya track record yg baik tp berani mecat sty yg dh bawa timnas sejauh ini nyari pnggantinya kan dh pasti nyari yg lbih baik lbih pngalaman n track record yg lebih jg dr sty harusnya dong gmana sih","1876417001666810124","","edwinsdinata","in","","0","0","0","https://x.com/abizyaz/status/1876417001666810124","1818816808679620610","abizyaz"
"1876396409047691470","Mon Jan 06 23:54:05 +0000 2025","5","@PapaSakti354 @gilabola_ina Ya salah bukan krna Prabowo nya tapi karena bansosnya. Jangan2 karna Kluivert nih gajinya ga semahal sty.","1876416981601268146","","PapaSakti354","in","","0","2","0","https://x.com/won9koplax69/status/1876416981601268146","1499344555325669377","won9koplax69"
"1876158207368020259","Mon Jan 06 23:54:03 +0000 2025","1","@wahju_wibowo @The_RedsIndo Hajime moriyasu juga gagal piala asia kaga dipecat tu karna federasinya mikir kalo ganti bakal rest lagi kalo ditanya kalo sty gagal bawa ke pildun? Ya gamasalah berharap apa sih? Indonesia tu masih tim medioker yang penting selesaikan proyek sty dulu.","1876416974433169696","","wahju_wibowo","in","","0","0","0","https://x.com/negummugen/status/1876416974433169696","1844620486032101376","negummugen"
"1876298486012068035","Mon Jan 06 23:54:01 +0000 2025","0","@donopradana Tapi iki wes ngomong soal STY dipecat mas Don","1876416966845673909","","donopradana","in","","0","0","0","https://x.com/setiawanbayuk/status/1876416966845673909","1525236004210483200","setiawanbayuk"
"1876213739596472436","Mon Jan 06 23:54:00 +0000 2025","0","@BurhanMuhtadi Siapapun pelatih nya saat vs Bahrain dan cina di PPD harus menang kalau draw apalagi kalah maka kapasitasnya tidak lebih baik dr sty","1876416962697609692","","BurhanMuhtadi","in","","0","0","0","https://x.com/tswrmn/status/1876416962697609692","805367920603713536","tswrmn"
"1876416938538373574","Mon Jan 06 23:53:54 +0000 2025","0","Gua terlalu sibuk buat nyari alamat si hamba Allah sampe baru tau kalo STY udah end kontrak Padahal baru kali ini gua bangga liat timnas Indonesia loh fans fomo itu kalian kagak tau apa2 mending diem deh dari pada kek gini ngrusak mental tau gak sih ‍ Kesel banget gua https://t.co/pMkHt5FMYF","1876416938538373574","https://pbs.twimg.com/media/GgpfQtoaQAA98UI.jpg","","in","","0","0","0","https://x.com/budijawwwa/status/1876416938538373574","1843353673000464386","budijawwwa"
"1876416930426630459","Mon Jan 06 23:53:53 +0000 2025","9","Loh pemecatan STY pengalihan isu ini?","1876416930426630459","","","in","","0","0","0","https://x.com/Iamcyborrg/status/1876416930426630459","136554922","Iamcyborrg"
"1876416930032365829","Mon Jan 06 23:53:52 +0000 2025","0","gmn timnas Indonesia tanpa STY?","1876416930032365829","","","in","Buenos Aires, Argentina","0","0","0","https://x.com/Aliikhsan_05/status/1876416930032365829","1464379311000014852","Aliikhsan_05"
"1876416910063219049","Mon Jan 06 23:53:48 +0000 2025","1","Sakit kali kepala aku dahla sty diganti kluivert inter kenak comeback supercup bah mana pas masih 2-1 ketiduran trs bangun2 cek skor kok kalaah ARGH","1876416910063219049","","","in","","0","2","0","https://x.com/aji_spidey/status/1876416910063219049","160867082","aji_spidey"
"1876408083200807071","Mon Jan 06 23:53:46 +0000 2025","0","@Tremonia_ID @Officialkjti Berharap iya. Apalagi pelatih Thailand gagal bawa juara AFF. Kemungkinan sih madam bakal tertarik ama STY","1876416904031785272","","Tremonia_ID","in","indonesia","0","1","1","https://x.com/alzaaja/status/1876416904031785272","841361780","alzaaja"
"1876315858345370019","Mon Jan 06 23:53:38 +0000 2025","0","@caponkbiru @firzieidris Tapi pemilihan keputusan yg aneh.. kurang 4 laga lagi masih dalam tren positif tp di ganti dengan segala alasan apapun itu. Kemudian menujuk pelatih yg masih di bawah sty. Tp let see lah apakah timnas akan reset dr 0 lagi","1876416867478470699","","caponkbiru","in","","0","0","0","https://x.com/ulung_tama/status/1876416867478470699","153596090","ulung_tama"
"1876416854182547789","Mon Jan 06 23:53:34 +0000 2025","4","BEDA PILIHAN TETAP TEMAN Menghargai perbedaan dan menjaga hubungan baik di tengah-tengah perbedaan pandangan politik merupakan cerminan dari kedewasaan berdemokrasi. Alhamdulillah Pilkada serentak 2024 luar biasa damai. PSSI Susunya Downgrade Van Gaal Towel STY STY Erick Thohir https://t.co/hpqHV4eldo","1876416854182547789","https://pbs.twimg.com/media/GgpfLlkbcAAmlMg.jpg","","in","","0","1","4","https://x.com/alfiah67/status/1876416854182547789","1492516437482610690","alfiah67"
"1876141646993306106","Mon Jan 06 23:53:29 +0000 2025","1","@GOAL_ID Selamat dn terima kasih STY Selamat Tinggal Pildun...","1876416833466810684","","GOAL_ID","in","Kota jayapura, Papua","0","0","0","https://x.com/Djecuza99/status/1876416833466810684","1781275623518085120","Djecuza99"
"1876227210715013251","Mon Jan 06 23:53:29 +0000 2025","0","@KompasTV Hahhh...apa gak kebalik tuh ?? Kalau strategi berdasarkan kesepakatan pemain yaa mending gak usah pakai pelatih....sungguh membagongkan. Mending jujur aja kalau STY dipecat karena memang ybs tdk bs membawa team nasional juara that's a professional reason. ","1876416831025737837","","KompasTV","in","","0","0","0","https://x.com/HIrvansyah/status/1876416831025737837","2311624573","HIrvansyah"
"1876158207368020259","Mon Jan 06 23:53:23 +0000 2025","0","@The_RedsIndo Ko gua tiba2 stuju ya.sama keputusan ET memecat STY setelah gua pikir2 ada bner nya juga.Cman yg gua gak stuju pmilihan pelatih kenapa hrus memilih si penjudi apa gk da yg lain kah yg lebih baik dri STY Erik ten Hag Frank Rijkaard Giovanni van Brockhorst . Van gaal","1876416805096636695","","The_RedsIndo","in","serah kau aja","0","1","0","https://x.com/Setiadi_055/status/1876416805096636695","188621706","Setiadi_055"
"1876300806234014086","Mon Jan 06 23:53:19 +0000 2025","0","@kevin_saifullah @utdfocusid Liat dulu sana pak di google prestasinya sty baru bandingkan sm pelatih baru. Bagusan mana coba komen","1876416790378729680","","kevin_saifullah","in","","0","0","0","https://x.com/raizze69/status/1876416790378729680","1857251092687654912","raizze69"
"1876416784221483067","Mon Jan 06 23:53:18 +0000 2025","0","Dengan #Kluivertin dan #styout ini membuat probabilitas baru dan termasuk gambling yaitu 50/50 dimn kluivert akan sngt bags atau sngt jelek. STY masih dengan taktiknya yang termasuk basi Indonesia will not step further. Tapi petinggi PSSI berani take risk dan harus di apresiasi","1876416784221483067","","","in","Semarang, Jawa Tengah","0","0","0","https://x.com/StvnAls/status/1876416784221483067","904644130361315328","StvnAls"
"1876333176051892711","Mon Jan 06 23:53:18 +0000 2025","0","@cingpoyqq @j4tuh @idextratime Kalau harus mencat sty tapi dapat LVG boleh lah buat masa depan cerah masih bagus Sayank waktunya pas tengah2 kualifilasi jadi pas waktunya kualifikasi 2 bulan lagi pasti gak maksimal.","1876416783999283403","","cingpoyqq","in","","0","1","0","https://x.com/svcehn/status/1876416783999283403","1598398133225988096","svcehn"
"1876410088313041011","Mon Jan 06 23:53:17 +0000 2025","0","@fcimfir72 Expected sebenernya sih kalo kita inget2 rekam jejak pas doi mimpin Inter dulu. Akhirnya kita diingetin lagi aja dengan kasus STY out ini hadeuh.","1876416781558116697","","fcimfir72","in","","0","1","0","https://x.com/llProfessore/status/1876416781558116697","1148956800697298944","llProfessore"
"1876315858345370019","Mon Jan 06 23:53:15 +0000 2025","0","@aboutmoch @firzieidris Kaga bisa lah lolos round 4 itu target sty kalo cuma itu target nya ngapain pake ganti pelatih.udah ga ada alesan lagi lolos 4 besar.ini harus lolos pildun.makanya banyak pundit yg bilang ini gambling yang besar buat et.kalo berhasil jd hero kalo gagal ya jadi villain.","1876416774637563916","","aboutmoch","in","Tangerang, Banten","0","1","0","https://x.com/itSandympoetra/status/1876416774637563916","2561861322","itSandympoetra"
"1876276512980336918","Mon Jan 06 23:53:12 +0000 2025","0","@Sidiqqfahmi @The_RedsIndo Blog goblog. Komisi 10 emang bidang olahraga. Jadi wajar mereka panggil kerumah pssi. Karena pemecahan sty ini membuat ramai di bicarakan.","1876416762335658235","","Sidiqqfahmi","in","","0","1","0","https://x.com/wkurniawan609/status/1876416762335658235","2659188162","wkurniawan609"
"1876410103894777964","Mon Jan 06 23:53:07 +0000 2025","0","@heliantuxs mangkanyaa jauh bgt di bawah STY diharapkan bisa lolosin timnas indo ke pildun dalam waktu latih 2 5 bulan ngimpi aje erick thohir","1876416738319065325","","heliantuxs","in","MX, D6, J, ATZ, YJH, HL","0","0","0","https://x.com/from_kangb/status/1876416738319065325","1406586622301282306","from_kangb"
"1876387968682009027","Mon Jan 06 23:52:58 +0000 2025","3","@SiaranBolaLive terimakasih @TVRINasional sudah memberikan tontonan penghilang kekecawaan sty di pecat walaupun cuma piala ciki tapi match tadi malam gilak Forza milan inter sepeleee ","1876416701535027679","","SiaranBolaLive","in","","0","2","0","https://x.com/ELvandraGhava/status/1876416701535027679","1864667647230791682","ELvandraGhava"
"1876410724869931105","Mon Jan 06 23:52:55 +0000 2025","1","@Officialkjti Sty di 🇹🇭 mungkin bakal less drama sama punya national pool yang lebih baik untuk menghadapi berbagai kompetisi","1876416688385913306","","Officialkjti","in","Jakarta Pusat, DKI Jakarta","0","0","1","https://x.com/Tremonia_ID/status/1876416688385913306","1469664105162166274","Tremonia_ID"
"1875922686310052244","Mon Jan 06 23:52:53 +0000 2025","0","@kegblgnunfaedh Gak penting kayaknya better masukin drama pemecatan STY gak sih wkwkwk","1876416682836852957","","kegblgnunfaedh","in","","0","0","0","https://x.com/entardulubang/status/1876416682836852957","115057024","entardulubang"
